방송Code,방송구분,프로그램명,PD,SH,TD,상품ID,MD담당자명,부서코드,부서명,협력사ID,협력사명
10212317142198,생방송,신선농산,박소흥,"하재원,이유경",최규식B,10767584,엄은미,3121205,식품2팀,100197,한국쥬편사업진흥원
10402317242097,생방송,신선농산,박소흥,"하재원,이유경",최규식B,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10412317344105,생방송,F_가공축산,최상열,"송주선,권기문",송병호,11074023,"최형권,최주선",3121205,식품2팀,100002,산협경제지주㈜
10202317442976,재방송,재방_건강식품,,,,11006262,박만이건,3121105,식품1팀,104947,(주)엔에스티바이옹
10202317542976,재방송,재방_건강식품,,,,11030191,박만이건,3121105,식품1팀,104947,(주)엔에스티바이옹
10222317620888,재방송,재방_신선농산,,,,11103880,최병규,3121105,식품1팀,105617,도뮤솔식픔
10222317720888,재방송,재방_신선농산,,,,11077645,최병규,3121105,식품1팀,105617,도뮤솔식픔
11852317844199,재방송,재방_식품(상생),,,,11082458,박조호A,3131105,상생협력팀,106582,유한회사 청형에스앤에프
10102317938479,재방송,재방_의류,,,,11102949,최유만,3111205,생활2팀,105619,올강
10102318042987,재방송,재방_의류,,,,11007137,최유만,3111205,생활2팀,100003,(주)산업기업유통센터
10152318144159,재방송,재방_보석,,,,11121898,"이은화,최주나",3111205,생활2팀,106983,길상
10222318223356,재방송,재방_신선농산,,,,10119782,이은혜,3121105,식품1팀,102018,주식회사이지트레이더
10222318323356,재방송,재방_신선농산,,,,10072097,이은혜,3121105,식품1팀,102018,주식회사이지트레이더
10202318443945,생방송,F_건강식품,유이환,"박원이,박보경",유숙하,11099495,박만이건,3121105,식품1팀,107262,산업회사법익스 형뜨락 유한회사
10052318544036,생방송,주방용품,가관석,"강규주,최은경",윤주혁,11110900,"이서소,추조엽",3111105,생활1팀,102173,(주)성쥬각속
10202318644218,생방송,건강식품,이상철B,박원이,유숙하,11084809,심인혜,3121105,식품1팀,100503,(주)에이치엘사이언스
10512318737798,생방송,렌탈,가관석,박장혜,윤주혁,11025783,"최만헌,최혁이주",3101503,무형상품팀,100003,(주)산업기업유통센터
10202318841219,생방송,건강식품,유이환,송주선,유숙하,11119182,심인혜,3121105,식품1팀,103186,(주)글로벌비엠에스
10402318920851,생방송,건강식품,유이환,송주선,유숙하,10102316,최병규,3121105,식품1팀,104014,산업회사법익스 하나식품 주식회사
10422319041127,생방송,건강식품,유이환,송주선,유숙하,10587779,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10402319142097,생방송,건강식품,유이환,송주선,유숙하,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10072319240896,생방송,인테리어,강인택,"박상언,최규재",윤주혁,11121443,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072319340896,생방송,인테리어,강인택,"박상언,최규재",윤주혁,11121800,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072319440896,생방송,인테리어,강인택,"박상언,최규재",윤주혁,11121797,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072319540896,생방송,인테리어,강인택,"박상언,최규재",윤주혁,11121809,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072319640896,생방송,인테리어,강인택,"박상언,최규재",윤주혁,11121796,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072319740896,생방송,인테리어,강인택,"박상언,최규재",윤주혁,11121810,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10212319820452,생방송,신선수산,성혜영,"박주혁B,임주원",이인호,10656442,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10232319920216,생방송,신선축산,최상열,백이숙,윤주혁,11120816,"최주선,최형권",3121205,식품2팀,100312,(주)뮤트프라자
10212320027402,생방송,신선수산,성혜영,"박주혁B,임주원",이인호,11108756,육경만,3121205,식품2팀,100197,한국쥬편사업진흥원
10512320136415,생방송,해피하우스,이호만,"이주혁,이유경",최규식B,11104903,"최만헌,임대훈",3101503,무형상품팀,100003,(주)산업기업유통센터
10212320244419,생방송,F_신선수산,박이환,"이유경,신유이",이인호,11104686,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10132320344190,생방송,F_잡화,최영란,"최소유,박서희",최규식B,11082659,전승아,3111205,생활2팀,106626,서원에프앤씨 주식회사
10072320440896,생방송,인테리어,이호만,"박상언,최규재",송병호,11121443,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072320540896,생방송,인테리어,이호만,"박상언,최규재",송병호,11121800,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072320640896,생방송,인테리어,이호만,"박상언,최규재",송병호,11121797,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072320740896,생방송,인테리어,이호만,"박상언,최규재",송병호,11121809,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072320840896,생방송,인테리어,이호만,"박상언,최규재",송병호,11121796,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072320940896,생방송,인테리어,이호만,"박상언,최규재",송병호,11121810,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
11292321025015,생방송,상조,이혁빈,"백이숙,이조헌","최규식B,송병호",11109971,"최만헌,임대훈",3101503,무형상품팀,102823,(주)열심히
10212321120452,생방송,신선수산,고차희,"박장혜,박채린",최규식B,10656442,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10222321226555,생방송,신선농산,이만혁,"곽주애,권기문",송병호,11118782,이은혜,3121105,식품1팀,103648,한쥬리영산조합법익스
10062321342137,재방송,재방_침구,,,,10809702,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10062321442137,재방송,재방_침구,,,,10948848,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10062321542137,재방송,재방_침구,,,,10809701,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10232321620867,재방송,재방_신선축산,,,,10547367,윤만규,3121205,식품2팀,100784,(주)좋은꿈마케팅
10232321720867,재방송,재방_신선축산,,,,10547488,윤만규,3121205,식품2팀,100784,(주)좋은꿈마케팅
10212321821769,재방송,재방_신선수산,,,,11081974,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
11822321941758,재방송,재방_식품(상생),,,,10726095,최병수,3131105,상생협력팀,106251,상산재
11822322041758,재방송,재방_식품(상생),,,,10735602,최병수,3131105,상생협력팀,106251,상산재
10102322137350,재방송,재방_의류,,,,10451016,최유만,3111205,생활2팀,100641,(주)패옹킴
10052322243872,재방송,재방_주방용품,,,,11079033,"이서소,유다솜",3111105,생활1팀,100248,(주)씨엔턱상사
10052322342859,생방송,주방용품,이재가,이주영A,유숙하,11100669,"이서소,유다솜",3111105,생활1팀,100003,(주)산업기업유통센터
10052322442859,생방송,주방용품,이재가,이주영A,유숙하,11059270,"이서소,추조엽",3111105,생활1팀,100003,(주)산업기업유통센터
10202322540800,생방송,건강식품,박소흥,박원이,임미라,11110898,강병주,3121105,식품1팀,103186,(주)글로벌비엠에스
10202322640800,생방송,건강식품,박소흥,박원이,임미라,11110897,강병주,3121105,식품1팀,103186,(주)글로벌비엠에스
10222322723447,생방송,신선농산,이솔주,"이주규,최소희",유숙하,11104714,최조학,3121105,식품1팀,100002,산협경제지주㈜
10402322842097,생방송,신선농산,이솔주,"이주규,최소희",유숙하,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10402322920851,생방송,신선농산,이솔주,"이주규,최소희",유숙하,10102316,최병규,3121105,식품1팀,104014,산업회사법익스 하나식품 주식회사
10222323036303,생방송,신선농산,박소흥,"백이숙,최규영",임미라,11101945,최조학,3121105,식품1팀,100002,산협경제지주㈜
10452323127446,생방송,가전,이재가,이서경,유숙하,11096645,"가길호,남주혜",3111105,생활1팀,101239,주식회사에버홈
10452323227446,생방송,가전,이재가,이서경,유숙하,11080258,"가길호,남주혜",3111105,생활1팀,101239,주식회사에버홈
10212323343028,생방송,신선수산,송창장,"송주선,권기문",임미라,11013775,최희수,3121205,식품2팀,104422,주식회사 착한행복
10222323420888,생방송,신선농산,이명섭,"곽주애,이주영A",윤주혁,11103880,최병규,3121105,식품1팀,105617,도뮤솔식픔
10222323520888,생방송,신선농산,이명섭,"곽주애,이주영A",윤주혁,11077645,최병규,3121105,식품1팀,105617,도뮤솔식픔
10152323642527,생방송,보석,송창장,"박상언,박승희",임미라,11122827,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152323742527,생방송,보석,송창장,"박상언,박승희",임미라,11122889,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152323842527,생방송,보석,송창장,"박상언,박승희",임미라,11123948,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152323942527,생방송,보석,송창장,"박상언,박승희",임미라,11123951,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152324041851,생방송,보석,송창장,"박상언,박승희",임미라,11110569,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152324141851,생방송,보석,송창장,"박상언,박승희",임미라,11110583,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152324242527,생방송,보석,송창장,"박상언,박승희",임미라,11119174,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10152324342527,생방송,보석,송창장,"박상언,박승희",임미라,11119176,최주나,3111205,생활2팀,100003,(주)산업기업유통센터
10412324442827,생방송,가공축산,이명섭,"이주규,임주원",윤주혁,11035069,윤만규,3121205,식품2팀,101788,주식회사에스엘
10402324523897,생방송,가공농산,이혜이,"이효만,안덕혁",최규식B,10426832,황새롬,3121105,식품1팀,100002,산협경제지주㈜
10422324637548,생방송,가공수산,국재열,"백이숙,이조헌",윤주혁,10758755,육경만,3121205,식품2팀,101089,주식회사아이비에이치
10212324744507,생방송,F_신선수산,표승모,"이서경,최은경",최규식B,11119264,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10412324826828,생방송,가공축산,신이일,"이효만,권기문",이인호,11016366,"최성욱,서장복",3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
10222324920888,생방송,신선농산,이혜이,"곽주애,박서희",최규식B,11103880,최병규,3121105,식품1팀,105617,도뮤솔식픔
10222325020888,생방송,신선농산,이혜이,"곽주애,박서희",최규식B,11077645,최병규,3121105,식품1팀,105617,도뮤솔식픔
10402325143973,생방송,가공농산,표승모,"최채원,신유이",이인호,11121428,최병규,3121105,식품1팀,107089,산업회사법익스(주)두레촌
11302325242733,생방송,렌탈,신이일,"최한빛,이유경",최규식B,11120818,"최만헌,박만옥",3101503,무형상품팀,106797,(주)규자제주닷컴
10222325327585,생방송,신선농산,국재열,"이유경,신유이",이인호,11110901,최조학,3121105,식품1팀,100002,산협경제지주㈜
10202325443943,재방송,재방_건강식품,,,,11088167,박만이건,3121105,식품1팀,106955,(주)제이원패밀리
10202325543943,재방송,재방_건강식품,,,,11098403,박만이건,3121105,식품1팀,106955,(주)제이원패밀리
10212325643769,재방송,재방_신선수산,,,,11028714,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
11732325742207,재방송,재방_공산품(상생),,,,10781474,이유철,3131105,상생협력팀,106531,창성CM
10032325844197,재방송,재방_생활용품,,,,11082357,"이서소,최의",3111105,생활1팀,100003,(주)산업기업유통센터
10032325944197,재방송,재방_생활용품,,,,11105125,"이서소,최의",3111105,생활1팀,100003,(주)산업기업유통센터
10032326044197,재방송,재방_생활용품,,,,11105127,"이서소,최의",3111105,생활1팀,100003,(주)산업기업유통센터
10032326144197,재방송,재방_생활용품,,,,11105126,"이서소,최의",3111105,생활1팀,100003,(주)산업기업유통센터
10052326220879,재방송,재방_주방용품,,,,11098217,"이서소,유다솜",3111105,생활1팀,100861,(주)드림셰프
10052326320879,재방송,재방_주방용품,,,,11100351,"이서소,유다솜",3111105,생활1팀,100861,(주)드림셰프
10152326444158,재방송,재방_보석,,,,11121799,"이은화,최주나",3111205,생활2팀,100003,(주)산업기업유통센터
10052326544266,생방송,주방용품,이혁빈,"박장혜,최은경",유숙하,11094439,"이서소,추조엽",3111105,생활1팀,100248,(주)씨엔턱상사
10052326644266,생방송,주방용품,이혁빈,"박장혜,최은경",유숙하,11110096,"이서소,추조엽",3111105,생활1팀,100248,(주)씨엔턱상사
10052326744266,생방송,주방용품,이혁빈,"박장혜,최은경",유숙하,11110227,"이서소,추조엽",3111105,생활1팀,100248,(주)씨엔턱상사
10402326842096,생방송,게릴라 프로모션,이솔주,,,10755772,최만훈,3121105,식품1팀,100002,산협경제지주㈜
10202326940662,생방송,건강식품,이솔주,"백이숙,최규재",송병호,11105807,강병주,3121105,식품1팀,104644,(주)지예홈푸드
10202327040662,생방송,건강식품,이솔주,"백이숙,최규재",송병호,10596515,강병주,3121105,식품1팀,104644,(주)지예홈푸드
10162327121661,생방송,이미용,송창장,"이주혁,박승희",유숙하,11110221,"이수만,장주환",3111205,생활2팀,101426,주식회사선쥬상사
10222327244076,생방송,신선농산,이솔주,이효만,송병호,11096418,최병규,3121105,식품1팀,104576,동호
10222327344076,생방송,신선농산,이솔주,이효만,송병호,11124349,최병규,3121105,식품1팀,104576,동호
10212327410370,생방송,신선수산,최은경,"이서경,이주영A",유숙하,11108737,서혜선,3121205,식품2팀,100169,바다소풍
10032327526359,생방송,생활용품,이재가,"최한빛,하재원",송병호,10749143,"이서소,최의",3111105,생활1팀,106408,수목제지
10032327626359,생방송,생활용품,이재가,"최한빛,하재원",송병호,10749321,"이서소,최의",3111105,생활1팀,106408,수목제지
11812327744029,생방송,상생정보통,이두리,"박주혁B,최은경",임미라,11074881,손백영,3131105,상생협력팀,107026,산업회사법익스(주)담양한과명진식품
10422327842915,재방송,재방_가공수산,,,,11074917,최희수,3121205,식품2팀,100067,주식회사 뮤도파
11812327942848,생방송,창의혁신 날개를 달아드립니다,임명순,"백이숙,최규재",임미라,11077087,손백영,3131105,상생협력팀,100002,산협경제지주㈜
10212328010370,생방송,신선수산,최상열,"박주혁B,권기문",최규식B,11108737,서혜선,3121205,식품2팀,100169,바다소풍
10402328121403,생방송,가공농산,박소흥,박장혜,임미라,11104307,황새롬,3121105,식품1팀,101271,에버그린에버블루협동조합
10402328221403,생방송,가공농산,박소흥,박장혜,임미라,11111028,황새롬,3121105,식품1팀,101271,에버그린에버블루협동조합
10222328321178,생방송,신선농산,박이환,"이효만,박채린",이인호,11120526,최조학,3121105,식품1팀,100002,산협경제지주㈜
13092328444591,생방송,브랜드K,최영란,"박상언,박승희",최규식B,11118889,"이수만,장주환",3111205,생활2팀,100335,초초스팩토리
10212328544348,생방송,F_신선수산,박이환,"송주선,이유경",이인호,11103491,임도석,3121205,식품2팀,100334,산업회사법익스(주)나주물산
10072328641272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11110563,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072328741272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11110565,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072328841272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11110568,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072328941272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11110617,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072329041272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11110618,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072329141272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11110619,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072329241272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11080923,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072329341272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11080924,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10072329441272,생방송,인테리어,가관석,"박상언,이조헌",최규식B,11080925,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
10412329527578,생방송,가공축산,이명섭,"곽주애,이유경",이인호,10971467,"최성욱,서장복",3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
10212329610370,생방송,신선수산,표승모,"이주규,이장혁",최규식B,11108737,서혜선,3121205,식품2팀,100169,바다소풍
10062329744393,생방송,F_침구,신이일,"최채원,임주원",이인호,11119410,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10062329844393,생방송,F_침구,신이일,"최채원,임주원",이인호,11119319,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10062329944393,생방송,F_침구,신이일,"최채원,임주원",이인호,11119318,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10062330044393,생방송,F_침구,신이일,"최채원,임주원",이인호,11108731,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
10222330125022,재방송,재방_신선농산,,,,11103990,이은혜,3121105,식품1팀,100784,(주)좋은꿈마케팅
10022330244285,재방송,재방_레포츠기기,,,,11097545,"최백원,강동완",3111105,생활1팀,105245,(주)닥터웰
10402330342566,재방송,재방_가공농산,,,,10971584,최병규,3121105,식품1팀,104081,주식회사제이포앤씨
11702330441887,재방송,재방_공산품(상생),,,,11030295,최병수,3131105,상생협력팀,106304,주식회사로이스
10032330542842,재방송,재방_생활용품,,,,11023814,"이서소,최의",3111105,생활1팀,106915,(주)찬들
10032330642842,재방송,재방_생활용품,,,,11024223,"이서소,최의",3111105,생활1팀,106915,(주)찬들
10052330744185,재방송,재방_주방용품,,,,11096621,"이서소,유다솜",3111105,생활1팀,100248,(주)씨엔턱상사
10052330844185,재방송,재방_주방용품,,,,11098213,"이서소,유다솜",3111105,생활1팀,100248,(주)씨엔턱상사
10142330944124,생방송,F_속옷,송창장,"하재원,박서희",윤주혁,11077636,"유명은,고이혁",3111205,생활2팀,100003,(주)산업기업유통센터
10052331044431,생방송,F_주방용품,이재가,"박장혜,최소희",유숙하,11124308,"이서소,유다솜",3111105,생활1팀,101991,주식회사파뷔에
10052331144431,생방송,F_주방용품,이재가,"박장혜,최소희",유숙하,11124310,"이서소,유다솜",3111105,생활1팀,101991,주식회사파뷔에
10202331244220,생방송,건강식품,이상철B,"박원이,박채린",윤주혁,11098345,심인혜,3121105,식품1팀,101724,주식회사정원
10222331323238,생방송,신선농산,이혜이,이주영A,유숙하,10966712,"박주호,이은혜",3121105,식품1팀,103586,산업회사법익스 주식회사 횡성광명원
10222331423238,생방송,신선농산,이혜이,이주영A,유숙하,10640068,"박주호,이은혜",3121105,식품1팀,103586,산업회사법익스 주식회사 횡성광명원
10192331536502,생방송,건강식품,이상철B,"최채원,임주원",윤주혁,11088168,심인혜,3121105,식품1팀,100002,산협경제지주㈜
10402331620414,생방송,가공농산,고차희,"박장혜,권기문",유숙하,11105130,최만훈,3121105,식품1팀,100485,(주)사옹원
10402331720414,생방송,가공농산,고차희,"박장혜,권기문",유숙하,11105135,최만훈,3121105,식품1팀,100485,(주)사옹원
10232331836535,생방송,신선축산,최상열,"이서경,박채린",임미라,11097455,"최형권,최주선",3121205,식품2팀,100002,산협경제지주㈜
10412331922479,재방송,재방_가공축산,,,,11083848,"최주선,최형권",3121205,식품2팀,100312,(주)뮤트프라자
10102332044334,생방송,F_의류,이이규,"최소유,최규영",임미라,11100570,"유명은,고이혁",3111205,생활2팀,107191,주식회사 유한지엔티
10032332144509,생방송,F_생활용품,가관석,이주혁,송병호,11120828,"이서소,최의",3111105,생활1팀,103657,주식회사비즈제이
10222332227586,생방송,TV하나로마트,박이환,이효만,임미라,11110906,최조학,3121105,식품1팀,100002,산협경제지주㈜
10402332344436,생방송,TV하나로마트,박이환,이효만,이인호,11110246,황새롬,3121105,식품1팀,100002,산협경제지주㈜
10412332444139,생방송,F_가공축산,박소흥,"이서경,이장혁",송병호,11076920,"서장복,최성욱",3121205,식품2팀,102878,(주)다담은
10132332542229,생방송,뷰티상사,최영란,"최한빛,이조헌",이인호,10783534,"전승아,전승아",3111205,생활2팀,102170,(주)대신제화
10132332642229,생방송,뷰티상사,최영란,"최한빛,이조헌",이인호,10783559,"전승아,전승아",3111205,생활2팀,102170,(주)대신제화
10132332742229,생방송,뷰티상사,최영란,"최한빛,이조헌",이인호,10783601,"전승아,전승아",3111205,생활2팀,102170,(주)대신제화
10222332820251,생방송,신선농산,국재열,"곽주애,최규재",송병호,11077842,최만훈,3121105,식품1팀,100056,(주)유래에프앤에스
10222332920251,생방송,신선농산,국재열,"곽주애,최규재",송병호,10978858,최만훈,3121105,식품1팀,100056,(주)유래에프앤에스
10222333023956,생방송,신선농산,유이환,"이유경,최은경",이인호,11119261,최조학,3121105,식품1팀,100002,산협경제지주㈜
10202333140858,생방송,건강식품,국재열,"박원이,이주영A",송병호,11118864,심인혜,3121105,식품1팀,103625,주식회사포타원
10512333237798,생방송,해피하우스,가관석,이주규,이인호,11025783,"최만헌,최혁이주",3101503,무형상품팀,100003,(주)산업기업유통센터
10412333342779,재방송,재방_가공축산,,,,11059272,"최주선,최형권",3121205,식품2팀,106799,주식회사그린식품
10072333442897,재방송,재방_인테리어,,,,11022382,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072333542897,재방송,재방_인테리어,,,,11022384,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072333642897,재방송,재방_인테리어,,,,11022381,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072333742897,재방송,재방_인테리어,,,,11025891,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072333842897,재방송,재방_인테리어,,,,11022383,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072333942897,재방송,재방_인테리어,,,,11025935,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072334042897,재방송,재방_인테리어,,,,11026223,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072334142897,재방송,재방_인테리어,,,,11026215,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072334242897,재방송,재방_인테리어,,,,11026175,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10072334342897,재방송,재방_인테리어,,,,11025938,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
10232334442122,재방송,재방_신선축산,,,,11101968,"최형권,최주선",3121205,식품2팀,100002,산협경제지주㈜
11822334543939,재방송,재방_식품(상생),,,,11037127,이유철,3131105,상생협력팀,106644,산업회사법익스 유한회사 아리울현푸드
10052334636688,재방송,재방_주방용품,,,,11074042,"이서소,유다솜",3111105,생활1팀,101991,주식회사파뷔에
10112334737321,재방송,재방_속옷,,,,10447481,"유명은,고이혁",3111205,생활2팀,100087,(주)에스에프아이
10112334837321,재방송,재방_속옷,,,,10550019,"유명은,고이혁",3111205,생활2팀,100087,(주)에스에프아이
10222334923356,재방송,재방_신선농산,,,,10119782,이은혜,3121105,식품1팀,102018,주식회사이지트레이더
10222335023356,재방송,재방_신선농산,,,,10072097,이은혜,3121105,식품1팀,102018,주식회사이지트레이더
10202335121442,생방송,건강식품,고차희,"송주선,최소희",윤주혁,10984122,박만이건,3121105,식품1팀,101839,주식회사바이옹믹스
10192335221442,생방송,건강식품,고차희,"송주선,최소희",윤주혁,10096305,박만이건,3121105,식품1팀,101839,주식회사바이옹믹스
10102335344448,생방송,F_의류,이주필,"백이숙,박보경",최규식B,11105750,"유명은,고이혁",3111205,생활2팀,105877,티엔포익스터내셔날 주식회사
10102335441076,생방송,스타일#,이효경,"이주혁,이유경",윤주혁,10582234,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
10102335541665,생방송,스타일#,이효경,"이주혁,이유경",윤주혁,11092890,최유만,3111205,생활2팀,100003,(주)산업기업유통센터
10222335620366,생방송,신선농산,최상열,"이서경,임주원",최규식B,10402635,이은혜,3121105,식품1팀,100002,산협경제지주㈜
10222335720366,생방송,신선농산,최상열,"이서경,임주원",최규식B,10402634,이은혜,3121105,식품1팀,100002,산협경제지주㈜
10412335827579,생방송,가공축산,고차희,"박주혁B,이장혁",윤주혁,11100768,"최형권,최주선",3121205,식품2팀,100002,산협경제지주㈜
10212335921066,생방송,가공축산,고차희,"박주혁B,이장혁",윤주혁,10118840,임도석,3121205,식품2팀,100351,형강물산(주)
10212336027583,생방송,어랍쇼,최상열,"박장혜,권기문",최규식B,10580956,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10402336142097,생방송,어랍쇼,최상열,"박장혜,권기문",최규식B,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10402336220851,생방송,어랍쇼,최상열,"박장혜,권기문",최규식B,10102316,최병규,3121105,식품1팀,104014,산업회사법익스 하나식품 주식회사
10212336342198,생방송,어랍쇼,최상열,"박장혜,권기문",최규식B,10767584,엄은미,3121205,식품2팀,100197,한국쥬편사업진흥원
10452336427721,생방송,가전,이혁빈,최채원,임미라,11121853,"가길호,남주혜",3111105,생활1팀,100755,주식회사에쎄르
10062336542137,재방송,재방_침구,,,,10809702,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10062336642137,재방송,재방_침구,,,,10948848,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10062336742137,재방송,재방_침구,,,,10809701,최백원,3111105,생활1팀,105316,주식회사 하모니데코
10102336844398,생방송,F_의류,이이규,"최소유,박보경",임미라,11103933,"유명은,고이혁",3111205,생활2팀,107198,(주)씨앤보코
10212336944418,생방송,어랍쇼,이혜이,박주혁B,송병호,11124442,엄은미,3121205,식품2팀,100004,물산업협동조합중앙회
10402337042097,생방송,어랍쇼,이혜이,박주혁B,송병호,10755863,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10402337120851,생방송,어랍쇼,이혜이,박주혁B,송병호,10102316,최병규,3121105,식품1팀,104014,산업회사법익스 하나식품 주식회사
10132337244405,생방송,F_잡화,신이일,"이주혁,이유경",임미라,11105746,전승아,3111205,생활2팀,100003,(주)산업기업유통센터
10212337344358,생방송,어랍쇼,이혜이,최규좌,이인호,11110907,육경만,3121205,식품2팀,100004,물산업협동조합중앙회
10102337442728,생방송,의류,최영란,"백이숙,박서희",송병호,11038218,"권동인,최수만",3111205,생활2팀,106202,주식회사쥬먼라이크
10102337542572,생방송,의류,최영란,"백이숙,박서희",송병호,10968327,"권동인,최수만",3111205,생활2팀,106202,주식회사쥬먼라이크
10232337642761,생방송,신선축산,이상철B,"이주규,이장혁",이인호,11118653,"서장복,최성욱",3121205,식품2팀,103642,산업회사법익스주식회사대정
10222337737490,생방송,신선농산,이만혁,"이유경,박서희",송병호,11109963,"이은혜,박주호",3121105,식품1팀,102640,산업회사법익스주식회사규족
10212337821481,생방송,어랍쇼,표승모,"송주선,최은경",이인호,11104996,최희수,3121205,식품2팀,100004,물산업협동조합중앙회
10412337942934,생방송,가공축산,이만혁,"최한빛,박채린",송병호,11001985,"최성욱,서장복",3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
10402338042599,생방송,식품(상생),표승모,"곽주애,이주영A",이인호,11124159,황새롬,3121105,식품1팀,106756,거문도형풍쑥영산조합법익스
10442338142545,재방송,재방_가전,,,,10967064,"가길호,남주혜",3111105,생활1팀,100003,(주)산업기업유통센터
10422338244353,재방송,재방_가공수산,,,,11102976,최희수,3121205,식품2팀,106102,주식회사다산
10402338336871,재방송,재방_가공농산,,,,11022569,최병규,3121105,식품1팀,103727,(주)펜타플래닝
10202338442976,재방송,재방_건강식품,,,,11006262,박만이건,3121105,식품1팀,104947,(주)엔에스티바이옹
10202338542976,재방송,재방_건강식품,,,,11030191,박만이건,3121105,식품1팀,104947,(주)엔에스티바이옹
10102338644343,재방송,재방_의류,,,,11101482,최유만,3111205,생활2팀,100068,(주)이퀘스트
10062338744394,재방송,재방_침구,,,,11118797,"최백원,국성훈",3111105,생활1팀,105316,주식회사 하모니데코
